MonthYear,country_code,country_name,GPI_score,gpi_predicted
201408,GG,Georgia,2.2223333333333333,2.39134101944445
201409,GG,Georgia,2.2096666666666667,2.38456185
201410,GG,Georgia,2.197,2.3536079305555497
201411,GG,Georgia,2.184333333333333,2.46585335277777
201412,GG,Georgia,2.171666666666667,2.36448764166667
201501,GG,Georgia,2.1590000000000003,2.2857461472222202
201502,GG,Georgia,2.1565000000000003,2.481176275
201503,GG,Georgia,2.1540000000000004,2.40098984444444
201504,GG,Georgia,2.1515000000000004,2.34130951944445
201505,GG,Georgia,2.149,2.26140923888889
201506,GG,Georgia,2.1465,2.3295528416666698
201507,GG,Georgia,2.144,2.24557411666667
201508,GG,Georgia,2.1415,2.2261494222222202
201509,GG,Georgia,2.139,2.20401948888889
201510,GG,Georgia,2.1365,2.29384252777778
201511,GG,Georgia,2.134,2.2350579527777796
201512,GG,Georgia,2.1315,2.23179555
201601,GG,Georgia,2.129,2.23546706388889
201602,GG,Georgia,2.12625,2.2166116555555497
201603,GG,Georgia,2.1235,2.21943481388889
201604,GG,Georgia,2.12075,2.1840929
201605,GG,Georgia,2.1180000000000003,2.17283520277778
201606,GG,Georgia,2.11525,2.20401083333333
201607,GG,Georgia,2.1125,2.18209485
201608,GG,Georgia,2.10975,2.16071783055555
201609,GG,Georgia,2.1069999999999998,2.16433852777778
201610,GG,Georgia,2.10425,2.19173289722222
201611,GG,Georgia,2.1015,2.16198411388889
201612,GG,Georgia,2.09875,2.14328001944445
201701,GG,Georgia,2.096,2.1808142916666697
201702,GG,Georgia,2.097833333333333,2.13515117777778
201703,GG,Georgia,2.099666666666667,2.20196668333333
201704,GG,Georgia,2.1015,2.1259421583333302
201705,GG,Georgia,2.103333333333333,2.13475471388889
201706,GG,Georgia,2.105166666666667,2.13936951666666
201707,GG,Georgia,2.1069999999999998,2.13651866944444
201708,GG,Georgia,2.1088333333333336,2.16207079444444
201709,GG,Georgia,2.110666666666667,2.1291714583333303
201710,GG,Georgia,2.1125000000000003,2.1416179916666698
201711,GG,Georgia,2.1143333333333336,2.13127531388889
201712,GG,Georgia,2.116166666666667,2.12672643888889
201801,GG,Georgia,2.1180000000000003,2.13921493333333
201802,GG,Georgia,2.1183333333333336,2.1209617111111103
201803,GG,Georgia,2.118666666666667,2.131069025
201804,GG,Georgia,2.119,2.13006775
201805,GG,Georgia,2.119333333333333,2.12419038333333
201806,GG,Georgia,2.119666666666667,2.12182692222222
201807,GG,Georgia,2.12,2.12394953888889
201808,GG,Georgia,2.1203333333333334,2.16765244444445
201809,GG,Georgia,2.1206666666666667,2.12660611666667
201810,GG,Georgia,2.121,2.12601410833333
201811,GG,Georgia,2.1213333333333333,2.12401935555555
201812,GG,Georgia,2.1216666666666666,2.12653065277778
201901,GG,Georgia,2.122,2.1243347694444497
201307,DJ,Djibouti,1.986,2.04459081111111
201308,DJ,Djibouti,1.9895,2.04533324444444
201309,DJ,Djibouti,1.993,2.03095419166667
201310,DJ,Djibouti,1.9965,2.04936818611111
201311,DJ,Djibouti,2.0,2.0339749333333303
201312,DJ,Djibouti,2.0035000000000003,2.03140236388889
201401,DJ,Djibouti,2.0069999999999997,1.99146811944444
201402,DJ,Djibouti,2.0218333333333334,2.04730033611111
201403,DJ,Djibouti,2.036666666666666,2.01848714166667
201404,DJ,Djibouti,2.0515,2.03960038888889
201405,DJ,Djibouti,2.0663333333333336,2.05069833611111
201406,DJ,Djibouti,2.081166666666667,2.03584797222222
201407,DJ,Djibouti,2.096,2.00753174444444
201408,DJ,Djibouti,2.1108333333333333,2.035794275
201409,DJ,Djibouti,2.1256666666666666,2.03793830833333
201410,DJ,Djibouti,2.1405000000000003,2.03287462777778
201411,DJ,Djibouti,2.155333333333333,2.05227952222222
201412,DJ,Djibouti,2.170166666666667,2.07702360833333
201501,DJ,Djibouti,2.185,2.04114768888889
201502,DJ,Djibouti,2.193083333333333,2.04293556666667
201503,DJ,Djibouti,2.2011666666666665,2.05750835
201504,DJ,Djibouti,2.20925,2.13560080277778
201505,DJ,Djibouti,2.2173333333333334,2.13640538055556
201506,DJ,Djibouti,2.225416666666667,2.0859375861111102
201507,DJ,Djibouti,2.2335000000000003,2.14392758055556
201508,DJ,Djibouti,2.2415833333333333,2.16293320277778
201509,DJ,Djibouti,2.2496666666666667,2.1785815333333303
201510,DJ,Djibouti,2.25775,2.19696754722222
201511,DJ,Djibouti,2.265833333333333,2.21261379444445
201512,DJ,Djibouti,2.2739166666666666,2.222851225
201601,DJ,Djibouti,2.282,2.2385108138888903
201602,DJ,Djibouti,2.275916666666667,2.235910275
201603,DJ,Djibouti,2.2698333333333336,2.24942576944445
201604,DJ,Djibouti,2.26375,2.2391397972222298
201605,DJ,Djibouti,2.2576666666666667,2.22578288888889
201606,DJ,Djibouti,2.251583333333333,2.2211876444444503
201607,DJ,Djibouti,2.2455,2.22314283888889
201608,DJ,Djibouti,2.2394166666666666,2.2237385472222297
201609,DJ,Djibouti,2.2333333333333334,2.23135765555555
201610,DJ,Djibouti,2.22725,2.24511290833333
201611,DJ,Djibouti,2.221166666666667,2.22942961944445
201612,DJ,Djibouti,2.2150833333333333,2.2360505611111097
201701,DJ,Djibouti,2.209,2.23516855
201702,DJ,Djibouti,2.2136666666666667,2.22949590833334
201703,DJ,Djibouti,2.2183333333333333,2.2302516
201704,DJ,Djibouti,2.2230000000000003,2.22381528055555
201705,DJ,Djibouti,2.227666666666667,2.19411524722222
201706,DJ,Djibouti,2.232333333333333,2.2351444611111098
201707,DJ,Djibouti,2.237,2.22970415555556
201708,DJ,Djibouti,2.2416666666666667,2.21793773888889
201709,DJ,Djibouti,2.2463333333333333,2.230775075
201710,DJ,Djibouti,2.2510000000000003,2.2185388277777798
201711,DJ,Djibouti,2.255666666666667,2.217870375
201712,DJ,Djibouti,2.260333333333333,2.2287546694444402
201801,DJ,Djibouti,2.265,2.2339429666666697
201802,DJ,Djibouti,2.2601666666666667,2.22693390833333
201803,DJ,Djibouti,2.2553333333333336,2.2290118138888904
201804,DJ,Djibouti,2.2505,2.23784706111111
201805,DJ,Djibouti,2.2456666666666667,2.23136916944445
201806,DJ,Djibouti,2.240833333333333,2.23825854166666
201807,DJ,Djibouti,2.236,2.2355478027777798
201808,DJ,Djibouti,2.2311666666666667,2.23264898333333
201809,DJ,Djibouti,2.2263333333333333,2.2388242999999997
201810,DJ,Djibouti,2.2215,2.19101802777778
201811,DJ,Djibouti,2.216666666666667,2.2267092999999996
201812,DJ,Djibouti,2.2118333333333333,2.2420620027777796
201901,DJ,Djibouti,2.207,2.2340969388888903
201307,EN,Estonia,1.7045,1.7764413861111101
201308,EN,Estonia,1.6964166666666665,1.7673311
201309,EN,Estonia,1.6883333333333332,1.7743076888888898
201310,EN,Estonia,1.68025,1.7580913
201311,EN,Estonia,1.6721666666666666,1.75961375
201312,EN,Estonia,1.6640833333333331,1.761280025
201401,EN,Estonia,1.656,1.7473434361111102
201402,EN,Estonia,1.6619166666666665,1.7456361333333301
201403,EN,Estonia,1.6678333333333333,1.71640977222222
201404,EN,Estonia,1.67375,1.70853526944444
201405,EN,Estonia,1.6796666666666666,1.7163226166666699
201406,EN,Estonia,1.6855833333333332,1.7112404388888898
201407,EN,Estonia,1.6915,1.72576211666667
201408,EN,Estonia,1.6974166666666668,1.7043340583333302
201409,EN,Estonia,1.7033333333333334,1.70889729444444
201410,EN,Estonia,1.70925,1.69519737777778
201411,EN,Estonia,1.7151666666666667,1.70536145
201412,EN,Estonia,1.7210833333333335,1.69580849444444
201501,EN,Estonia,1.7269999999999999,1.727777975
201502,EN,Estonia,1.7264166666666667,1.7180753611111101
201503,EN,Estonia,1.725833333333333,1.6955272638888899
201504,EN,Estonia,1.72525,1.703672525
201505,EN,Estonia,1.7246666666666668,1.71162559444444
201506,EN,Estonia,1.7240833333333334,1.7129968166666698
201507,EN,Estonia,1.7235,1.71697183888889
201508,EN,Estonia,1.7229166666666669,1.71608922222222
201509,EN,Estonia,1.7223333333333333,1.71609592222222
201510,EN,Estonia,1.72175,1.71503850277778
201511,EN,Estonia,1.7211666666666667,1.7206109583333302
201512,EN,Estonia,1.7205833333333334,1.71590807222222
201601,EN,Estonia,1.72,1.71753073055555
201602,EN,Estonia,1.719666666666667,1.7229695138888899
201603,EN,Estonia,1.7193333333333334,1.7215253111111102
201604,EN,Estonia,1.719,1.71704185
201605,EN,Estonia,1.7186666666666666,1.72008694722222
201606,EN,Estonia,1.7183333333333333,1.7200924083333302
201607,EN,Estonia,1.7180000000000002,1.71934969444444
201608,EN,Estonia,1.717666666666667,1.71524893333333
201609,EN,Estonia,1.7173333333333334,1.71724292222222
201610,EN,Estonia,1.7169999999999999,1.72043301666666
201611,EN,Estonia,1.7166666666666666,1.718818075
201612,EN,Estonia,1.7163333333333333,1.71790632222222
201701,EN,Estonia,1.716,1.7158996388888899
201702,EN,Estonia,1.7173333333333334,1.7164484555555501
201703,EN,Estonia,1.7186666666666666,1.71756049444444
201704,EN,Estonia,1.72,1.71350759722222
201705,EN,Estonia,1.7213333333333334,1.71703945
201706,EN,Estonia,1.7226666666666666,1.7170427861111102
201707,EN,Estonia,1.724,1.71777895833333
201708,EN,Estonia,1.7253333333333334,1.718732675
201709,EN,Estonia,1.7266666666666666,1.7194363388888898
201710,EN,Estonia,1.7280000000000002,1.7176463166666698
201711,EN,Estonia,1.7293333333333334,1.71932667777778
201712,EN,Estonia,1.7306666666666666,1.7192353694444498
201801,EN,Estonia,1.732,1.7201047583333302
201802,EN,Estonia,1.7315833333333333,1.7234961916666698
201803,EN,Estonia,1.7311666666666667,1.71893275
201804,EN,Estonia,1.73075,1.7187110361111102
201805,EN,Estonia,1.7303333333333333,1.72213504722222
201806,EN,Estonia,1.7299166666666668,1.7244577638888898
201807,EN,Estonia,1.7295,1.72071947222222
201808,EN,Estonia,1.7290833333333333,1.71900591944444
201809,EN,Estonia,1.7286666666666668,1.7229219583333302
201810,EN,Estonia,1.72825,1.7215546138888898
201811,EN,Estonia,1.727833333333333,1.72404016944444
201812,EN,Estonia,1.7274166666666668,1.72070185277778
201901,EN,Estonia,1.7269999999999999,1.72349718055556
201307,KE,Kenya,2.4045,2.45290540555556
201308,KE,Kenya,2.4000833333333333,2.42597934444444
201309,KE,Kenya,2.3956666666666666,2.4301971527777795
201310,KE,Kenya,2.3912500000000003,2.41896696944444
201311,KE,Kenya,2.3868333333333336,2.4220650777777797
201312,KE,Kenya,2.382416666666667,2.40958513333333
201401,KE,Kenya,2.378,2.4149420222222204
201402,KE,Kenya,2.3741666666666665,2.40536365833334
201403,KE,Kenya,2.3703333333333334,2.40403500555556
201404,KE,Kenya,2.3665000000000003,2.41026928888889
201405,KE,Kenya,2.3626666666666667,2.3899639611111096
201406,KE,Kenya,2.358833333333333,2.3803609111111097
201407,KE,Kenya,2.355,2.385946525
201408,KE,Kenya,2.351166666666667,2.39074673888889
201409,KE,Kenya,2.3473333333333333,2.3809880166666697
201410,KE,Kenya,2.3435,2.3862756111111096
201411,KE,Kenya,2.3396666666666666,2.36407633611111
201412,KE,Kenya,2.335833333333333,2.37013958055556
201501,KE,Kenya,2.332,2.38795950277778
201502,KE,Kenya,2.332583333333333,2.376475675
201503,KE,Kenya,2.3331666666666666,2.36065403333333
201504,KE,Kenya,2.33375,2.3588403611111097
201505,KE,Kenya,2.3343333333333334,2.35388201388889
201506,KE,Kenya,2.3349166666666665,2.35230170833333
201507,KE,Kenya,2.3355,2.3479115111111097
201508,KE,Kenya,2.3360833333333333,2.3498734222222204
201509,KE,Kenya,2.3366666666666664,2.3572702027777797
201510,KE,Kenya,2.33725,2.36077035833333
201511,KE,Kenya,2.337833333333333,2.34090972222222
201512,KE,Kenya,2.338416666666667,2.3388533
201601,KE,Kenya,2.339,2.34293359166667
201602,KE,Kenya,2.33825,2.3438339777777797
201603,KE,Kenya,2.3375,2.34968026111111
201604,KE,Kenya,2.33675,2.33952161944445
201605,KE,Kenya,2.336,2.3392224611111097
201606,KE,Kenya,2.33525,2.33864803888889
201607,KE,Kenya,2.3345,2.33845666944444
201608,KE,Kenya,2.33375,2.3398830972222204
201609,KE,Kenya,2.333,2.3418845277777796
201610,KE,Kenya,2.33225,2.33642665833334
201611,KE,Kenya,2.3315,2.33601921388889
201612,KE,Kenya,2.33075,2.3396138388888903
201701,KE,Kenya,2.33,2.33589692777778
201702,KE,Kenya,2.3275,2.336746875
201703,KE,Kenya,2.325,2.3336521722222203
201704,KE,Kenya,2.3225,2.3373568138888903
201705,KE,Kenya,2.32,2.33432938611111
201706,KE,Kenya,2.3175,2.332278375
201707,KE,Kenya,2.315,2.33100015833333
201708,KE,Kenya,2.3125,2.3320701277777798
201709,KE,Kenya,2.31,2.3316449277777798
201710,KE,Kenya,2.3075,2.3213404277777796
201711,KE,Kenya,2.305,2.3259469166666698
201712,KE,Kenya,2.3025,2.34236126111111
201801,KE,Kenya,2.3,2.3222180027777797
201802,KE,Kenya,2.3,2.31385439444444
201803,KE,Kenya,2.3,2.3328903972222297
201804,KE,Kenya,2.3,2.3415090111111097
201805,KE,Kenya,2.3,2.3247894527777797
201806,KE,Kenya,2.3,2.3254908972222204
201807,KE,Kenya,2.3,2.31908816944444
201808,KE,Kenya,2.3,2.32063949166666
201809,KE,Kenya,2.3,2.3155528611111
201810,KE,Kenya,2.3,2.31809979166666
201811,KE,Kenya,2.3,2.3133988222222097
201812,KE,Kenya,2.3,2.33429360555555
201901,KE,Kenya,2.3,2.33340396944445
201307,JA,Japan,1.3195,1.32797941666667
201308,JA,Japan,1.32125,1.32408426666667
201309,JA,Japan,1.3230000000000002,1.3244304638888897
201310,JA,Japan,1.32475,1.32623526388889
201311,JA,Japan,1.3265,1.32727007777778
201312,JA,Japan,1.3282500000000002,1.32629952777778
201401,JA,Japan,1.33,1.32455147777778
201402,JA,Japan,1.32875,1.32562306666667
201403,JA,Japan,1.3275,1.32764750555556
201404,JA,Japan,1.32625,1.32697171666667
201405,JA,Japan,1.325,1.32517370555555
201406,JA,Japan,1.32375,1.32463836388889
201407,JA,Japan,1.3225,1.32535727222222
201408,JA,Japan,1.32125,1.3250671138888899
201409,JA,Japan,1.32,1.3264168638888898
201410,JA,Japan,1.31875,1.32579055833333
201411,JA,Japan,1.3175,1.32423857777778
201412,JA,Japan,1.31625,1.3251253638888898
201501,JA,Japan,1.315,1.3261377638888898
201502,JA,Japan,1.3199166666666666,1.31750644722222
201503,JA,Japan,1.3248333333333333,1.31757076666667
201504,JA,Japan,1.32975,1.31855615277778
201505,JA,Japan,1.334666666666667,1.32282760555556
201506,JA,Japan,1.3395833333333331,1.32614346666667
201507,JA,Japan,1.3445,1.32900372777778
201508,JA,Japan,1.3494166666666667,1.33452087777778
201509,JA,Japan,1.3543333333333334,1.33351138611111
201510,JA,Japan,1.35925,1.33504461944444
201511,JA,Japan,1.3641666666666667,1.3407061138888898
201512,JA,Japan,1.3690833333333334,1.3429064916666698
201601,JA,Japan,1.374,1.3404224861111103
201602,JA,Japan,1.37425,1.34207595833333
201603,JA,Japan,1.3745,1.3503895333333302
201604,JA,Japan,1.37475,1.35473534722222
201605,JA,Japan,1.375,1.3548803611111102
201606,JA,Japan,1.37525,1.3636029638888898
201607,JA,Japan,1.3755,1.35832400555556
201608,JA,Japan,1.37575,1.3627290694444498
201609,JA,Japan,1.376,1.36389125277778
201610,JA,Japan,1.3762499999999998,1.35317749166667
201611,JA,Japan,1.3764999999999998,1.35912876666666
201612,JA,Japan,1.37675,1.3670681694444498
201701,JA,Japan,1.3769999999999998,1.35130205
201702,JA,Japan,1.377333333333333,1.3649766333333302
201703,JA,Japan,1.3776666666666664,1.37306061944444
201704,JA,Japan,1.3780000000000001,1.3470029777777799
201705,JA,Japan,1.3783333333333332,1.3560743138888898
201706,JA,Japan,1.3786666666666665,1.35781835833333
201707,JA,Japan,1.379,1.3648274166666698
201708,JA,Japan,1.3793333333333333,1.37002430277778
201709,JA,Japan,1.3796666666666666,1.3667358138888899
201710,JA,Japan,1.38,1.36759534444444
201711,JA,Japan,1.3803333333333332,1.3671636166666699
201712,JA,Japan,1.3806666666666667,1.3652335555555501
201801,JA,Japan,1.381,1.369773725
201802,JA,Japan,1.38,1.3628908833333302
201803,JA,Japan,1.379,1.36241907222222
201804,JA,Japan,1.378,1.3660090888888898
201805,JA,Japan,1.3769999999999998,1.364660575
201806,JA,Japan,1.376,1.3673502111111102
201807,JA,Japan,1.375,1.3649406861111102
201808,JA,Japan,1.374,1.36673223611111
201809,JA,Japan,1.3730000000000002,1.36542388333333
201810,JA,Japan,1.372,1.35991439444444
201811,JA,Japan,1.371,1.3653342111111102
201812,JA,Japan,1.37,1.36897701388889
201901,JA,Japan,1.369,1.3682925861111102
201307,IZ,Iraq,3.2310000000000003,3.2554708166666697
201308,IZ,Iraq,3.236833333333333,3.2523046472222203
201309,IZ,Iraq,3.2426666666666666,3.5146836333333398
201310,IZ,Iraq,3.2485,3.34665643611112
201311,IZ,Iraq,3.2543333333333333,3.341902925
201312,IZ,Iraq,3.2601666666666667,3.25704364444445
201401,IZ,Iraq,3.266,3.33995495277778
201402,IZ,Iraq,3.283916666666667,3.24853795555555
201403,IZ,Iraq,3.3018333333333336,3.24452490277778
201404,IZ,Iraq,3.31975,3.2981679777777795
201405,IZ,Iraq,3.337666666666667,3.2637277277777796
201406,IZ,Iraq,3.3555833333333336,3.57126270833333
201407,IZ,Iraq,3.3735,3.46197605555555
201408,IZ,Iraq,3.3914166666666667,3.5206488166666605
201409,IZ,Iraq,3.409333333333333,3.43878541111111
201410,IZ,Iraq,3.4272500000000004,3.48459480277777
201411,IZ,Iraq,3.4451666666666667,3.44337519444444
201412,IZ,Iraq,3.463083333333333,3.42609185555555
201501,IZ,Iraq,3.4810000000000003,3.3378897166666697
201502,IZ,Iraq,3.4850833333333338,3.32880259444444
201503,IZ,Iraq,3.4891666666666667,3.3856941916666696
201504,IZ,Iraq,3.49325,3.43248078611111
201505,IZ,Iraq,3.4973333333333336,3.45564641944445
201506,IZ,Iraq,3.5014166666666666,3.46991637222222
201507,IZ,Iraq,3.5055,3.4514883027777703
201508,IZ,Iraq,3.509583333333333,3.47276235277778
201509,IZ,Iraq,3.5136666666666665,3.480193875
201510,IZ,Iraq,3.51775,3.4984839
201511,IZ,Iraq,3.5218333333333334,3.49354194444444
201512,IZ,Iraq,3.5259166666666664,3.49569676388889
201601,IZ,Iraq,3.53,3.5031704305555498
201602,IZ,Iraq,3.528833333333333,3.50068745833333
201603,IZ,Iraq,3.5276666666666667,3.50538575
201604,IZ,Iraq,3.5265,3.51494841944444
201605,IZ,Iraq,3.525333333333333,3.50198986944444
201606,IZ,Iraq,3.5241666666666664,3.49711433055555
201607,IZ,Iraq,3.523,3.50797221944444
201608,IZ,Iraq,3.5218333333333334,3.5128441583333303
201609,IZ,Iraq,3.5206666666666666,3.5067526972222205
201610,IZ,Iraq,3.5195,3.5101028749999905
201611,IZ,Iraq,3.518333333333333,3.51641066666666
201612,IZ,Iraq,3.5171666666666668,3.51811163333333
201701,IZ,Iraq,3.516,3.5138108999999997
201702,IZ,Iraq,3.509333333333333,3.5089869472222204
201703,IZ,Iraq,3.502666666666667,3.51264995
201704,IZ,Iraq,3.4960000000000004,3.5103407472222203
201705,IZ,Iraq,3.4893333333333336,3.48587728611111
201706,IZ,Iraq,3.482666666666667,3.49713151944445
201707,IZ,Iraq,3.4760000000000004,3.50427366944445
201708,IZ,Iraq,3.4693333333333336,3.49282366666667
201709,IZ,Iraq,3.462666666666667,3.48718065277777
201710,IZ,Iraq,3.4560000000000004,3.4803347888888903
201711,IZ,Iraq,3.4493333333333336,3.4819925527777795
201712,IZ,Iraq,3.4426666666666668,3.4108019277777797
201801,IZ,Iraq,3.4360000000000004,3.32871703333334
201802,IZ,Iraq,3.430416666666667,3.447578325
201803,IZ,Iraq,3.424833333333334,3.40210933611111
201804,IZ,Iraq,3.4192500000000003,3.40035234166666
201805,IZ,Iraq,3.413666666666667,3.41412745277777
201806,IZ,Iraq,3.408083333333334,3.36570881944445
201807,IZ,Iraq,3.4025000000000003,3.3891123138888903
201808,IZ,Iraq,3.396916666666667,3.38725963611111
201809,IZ,Iraq,3.3913333333333338,3.4188987999999996
201810,IZ,Iraq,3.3857500000000003,3.39112948888889
201811,IZ,Iraq,3.3801666666666668,3.379808025
201812,IZ,Iraq,3.3745833333333337,3.4535074166666697
201901,IZ,Iraq,3.3689999999999998,3.39557761111111
201307,PO,Portugal,1.4954999999999998,1.4840673
201308,PO,Portugal,1.4905833333333334,1.5062906888888898
201309,PO,Portugal,1.4856666666666667,1.50538996666667
201310,PO,Portugal,1.48075,1.4934398888888898
201311,PO,Portugal,1.475833333333333,1.5005730083333302
201312,PO,Portugal,1.4709166666666669,1.48954414444444
201401,PO,Portugal,1.466,1.4909911916666698
201402,PO,Portugal,1.462,1.4876420361111102
201403,PO,Portugal,1.4580000000000002,1.4961795916666698
201404,PO,Portugal,1.454,1.48668543888889
201405,PO,Portugal,1.45,1.48864247777778
201406,PO,Portugal,1.446,1.4864450083333303
201407,PO,Portugal,1.442,1.47854798055556
201408,PO,Portugal,1.4380000000000002,1.49255644722222
201409,PO,Portugal,1.4340000000000002,1.48316976111111
201410,PO,Portugal,1.43,1.4697647138888899
201411,PO,Portugal,1.426,1.46461162777778
201412,PO,Portugal,1.422,1.4546017388888899
201501,PO,Portugal,1.4180000000000001,1.47523193888889
201502,PO,Portugal,1.4101666666666666,1.4714518361111102
201503,PO,Portugal,1.4023333333333332,1.4614062416666698
201504,PO,Portugal,1.3945,1.44992922777778
201505,PO,Portugal,1.3866666666666667,1.4312896333333303
201506,PO,Portugal,1.3788333333333334,1.4168175166666699
201507,PO,Portugal,1.371,1.40544230833333
201508,PO,Portugal,1.3631666666666666,1.41004026944444
201509,PO,Portugal,1.3553333333333333,1.398140125
201510,PO,Portugal,1.3475,1.3804954
201511,PO,Portugal,1.3396666666666668,1.3690596138888897
201512,PO,Portugal,1.3318333333333334,1.37205727777778
201601,PO,Portugal,1.324,1.3601068972222201
201602,PO,Portugal,1.31975,1.3504470111111102
201603,PO,Portugal,1.3155,1.38071215
201604,PO,Portugal,1.31125,1.3673732333333302
201605,PO,Portugal,1.307,1.35867617222222
201606,PO,Portugal,1.30275,1.35859502222222
201607,PO,Portugal,1.2985,1.35221507222222
201608,PO,Portugal,1.29425,1.34256679444444
201609,PO,Portugal,1.29,1.35954487222222
201610,PO,Portugal,1.28575,1.34491634444444
201611,PO,Portugal,1.2815,1.34025460555555
201612,PO,Portugal,1.27725,1.34027293611111
201701,PO,Portugal,1.273,1.32484145555555
201702,PO,Portugal,1.2765,1.3261939138888899
201703,PO,Portugal,1.2799999999999998,1.3089886138888898
201704,PO,Portugal,1.2835,1.33151099722222
201705,PO,Portugal,1.287,1.3347368999999998
201706,PO,Portugal,1.2905,1.31712026666667
201707,PO,Portugal,1.294,1.33631188611111
201708,PO,Portugal,1.2975,1.35098571944444
201709,PO,Portugal,1.301,1.33648188611111
201710,PO,Portugal,1.3045,1.3200497111111102
201711,PO,Portugal,1.3079999999999998,1.340039425
201712,PO,Portugal,1.3115,1.3426155
201801,PO,Portugal,1.315,1.34162859722222
201802,PO,Portugal,1.311583333333333,1.32816013888889
201803,PO,Portugal,1.3081666666666667,1.31010984444444
201804,PO,Portugal,1.30475,1.3252081611111102
201805,PO,Portugal,1.3013333333333332,1.31463652777778
201806,PO,Portugal,1.2979166666666666,1.31076036666667
201807,PO,Portugal,1.2945,1.325631125
201808,PO,Portugal,1.2910833333333334,1.31562414166667
201809,PO,Portugal,1.2876666666666667,1.31498805277778
201810,PO,Portugal,1.28425,1.32332555555555
201811,PO,Portugal,1.2808333333333333,1.31438905277778
201812,PO,Portugal,1.2774166666666666,1.33710998333333
201901,PO,Portugal,1.274,1.32038929444445
201307,RP,Philippines,2.4845,2.4652693277777797
201308,RP,Philippines,2.4879166666666666,2.4649930972222203
201309,RP,Philippines,2.4913333333333334,2.4669410972222203
201310,RP,Philippines,2.49475,2.47553784166667
201311,RP,Philippines,2.498166666666666,2.47431731388889
201312,RP,Philippines,2.501583333333333,2.4816733222222203
201401,RP,Philippines,2.505,2.47133709722222
201402,RP,Philippines,2.50575,2.48007403055556
201403,RP,Philippines,2.5065,2.48505931388889
201404,RP,Philippines,2.50725,2.48682498055556
201405,RP,Philippines,2.508,2.48992501388889
201406,RP,Philippines,2.50875,2.4912693916666697
201407,RP,Philippines,2.5095,2.49348414166667
201408,RP,Philippines,2.51025,2.49905783888889
201409,RP,Philippines,2.511,2.4994857638888903
201410,RP,Philippines,2.51175,2.50176255555556
201411,RP,Philippines,2.5125,2.50320146944444
201412,RP,Philippines,2.51325,2.50377690833333
201501,RP,Philippines,2.5140000000000002,2.50279918055556
201502,RP,Philippines,2.5129166666666665,2.50536506388889
201503,RP,Philippines,2.511833333333333,2.48788885833333
201504,RP,Philippines,2.51075,2.50507015
201505,RP,Philippines,2.5096666666666665,2.50822635833333
201506,RP,Philippines,2.508583333333333,2.50905750555556
201507,RP,Philippines,2.5075,2.5098195833333303
201508,RP,Philippines,2.5064166666666665,2.5084626305555497
201509,RP,Philippines,2.505333333333333,2.5076825
201510,RP,Philippines,2.50425,2.50751394166666
201511,RP,Philippines,2.5031666666666665,2.5094458777777797
201512,RP,Philippines,2.502083333333333,2.5079057000000002
201601,RP,Philippines,2.501,2.5071082666666697
201602,RP,Philippines,2.5024166666666665,2.5060418222222203
201603,RP,Philippines,2.503833333333333,2.5065226166666696
201604,RP,Philippines,2.50525,2.50584936111111
201605,RP,Philippines,2.5066666666666664,2.50606099722222
201606,RP,Philippines,2.508083333333333,2.50635671111111
201607,RP,Philippines,2.5095,2.50699497777778
201608,RP,Philippines,2.5109166666666667,2.50739185
201609,RP,Philippines,2.5123333333333333,2.50816483055556
201610,RP,Philippines,2.51375,2.50812729166667
201611,RP,Philippines,2.5151666666666666,2.5096020722222203
201612,RP,Philippines,2.516583333333333,2.5100747361111098
201701,RP,Philippines,2.5180000000000002,2.50932179722222
201702,RP,Philippines,2.5184166666666665,2.51167600833333
201703,RP,Philippines,2.5188333333333333,2.5113492555555497
201704,RP,Philippines,2.51925,2.51005461111111
201705,RP,Philippines,2.5196666666666667,2.5125875805555498
201706,RP,Philippines,2.520083333333333,2.5137468166666697
201707,RP,Philippines,2.5205,2.5145966388888903
201708,RP,Philippines,2.5209166666666665,2.51213582777778
201709,RP,Philippines,2.521333333333333,2.51259664722223
201710,RP,Philippines,2.52175,2.5161253722222203
201711,RP,Philippines,2.5221666666666667,2.5154133527777796
201712,RP,Philippines,2.5225833333333334,2.5115197277777797
201801,RP,Philippines,2.523,2.51179496111111
201802,RP,Philippines,2.522416666666667,2.51119225555556
201803,RP,Philippines,2.5218333333333334,2.50951885833334
201804,RP,Philippines,2.52125,2.51020245
201805,RP,Philippines,2.5206666666666666,2.50738176388889
201806,RP,Philippines,2.520083333333333,2.51168959722222
201807,RP,Philippines,2.5195,2.5126997
201808,RP,Philippines,2.5189166666666667,2.51647093333334
201809,RP,Philippines,2.518333333333333,2.5143500111111097
201810,RP,Philippines,2.51775,2.51658730555556
201811,RP,Philippines,2.5171666666666668,2.51329351111111
201812,RP,Philippines,2.516583333333333,2.4925572944444503
201901,RP,Philippines,2.516,2.5158598805555497
201307,TW,Taiwan,1.641,1.70029060555556
201308,TW,Taiwan,1.6413333333333333,1.7000732638888898
201309,TW,Taiwan,1.6416666666666666,1.69744655277778
201310,TW,Taiwan,1.642,1.69890594722222
201311,TW,Taiwan,1.6423333333333334,1.68373573055556
201312,TW,Taiwan,1.6426666666666667,1.6596793305555502
201401,TW,Taiwan,1.643,1.65327438611111
201402,TW,Taiwan,1.6495,1.67173117777778
